series_id,game_id,team_name,side,player_name,alive,participationStatus,agent_raw,hp_bucket,armor_bucket,pos_x,pos_y,region_rc,x_band,y_band,pos_quadrant,weapon_current
2653988,7f819353-6fd8-45c1-b499-2017618cdce6,Leviatán Esports,defender,kiNgg,True,active,viper,critical,none,5743.72119,1536.5531,R4C2,B2,B4,SW,Vandal
2653988,7f819353-6fd8-45c1-b499-2017618cdce6,Leviatán Esports,defender,Mazino,True,active,omen,full,light,5046.64355,-623.659119,R1C1,B1,B1,SW,Phantom
2653989,7ee9f9ea-2133-4016-a205-5383aa6018c5,KRÜ Esports,attacker,keznitdeuS,True,active,raze,full,heavy,4569.90137,-7539.54639,R4C3,B3,B4,SW,Vandal
2653989,7ee9f9ea-2133-4016-a205-5383aa6018c5,KRÜ Esports,attacker,Klaus,True,active,cypher,full,light,3161.28369,-8318.75488,R2C1,B1,B2,SW,Vandal
2653989,7ee9f9ea-2133-4016-a205-5383aa6018c5,KRÜ Esports,attacker,Melser,True,active,omen,full,light,5380.82471,-6709.9458,R7C4,B4,B7,NW,Vandal
2653989,4333af9f-8a31-4e40-b362-4baf5d13e79a,KRÜ Esports,attacker,Shyy,True,active,killjoy,full,heavy,5830.45,-6642.43164,R4C6,B6,B4,SE,Vandal
2653989,4333af9f-8a31-4e40-b362-4baf5d13e79a,KRÜ Esports,attacker,Klaus,True,active,sova,full,heavy,6812.21436,-6062.88574,R5C8,B8,B5,NE,Vandal
2653989,4333af9f-8a31-4e40-b362-4baf5d13e79a,KRÜ Esports,attacker,Melser,True,active,omen,damaged,none,6037.83203,-6009.16748,R5C6,B6,B5,NE,Vandal
2653989,4333af9f-8a31-4e40-b362-4baf5d13e79a,KRÜ Esports,attacker,heat,True,active,kay/o,full,heavy,6803.37305,-7853.08887,R2C8,B8,B2,SE,Vandal
2653990,f9b8a224-54f6-44bc-b5c8-7695581c2236,G2 Esports,attacker,trent,True,active,sova,full,heavy,-7279.16748,-407.7724,R1C2,B2,B1,SW,Sheriff
2653990,198db0d6-3b2f-461d-8853-e5ad3e20beea,G2 Esports,defender,icy,True,active,raze,full,heavy,10174.5098,2891.59741,R6C6,B6,B6,NE,Phantom
2653990,198db0d6-3b2f-461d-8853-e5ad3e20beea,G2 Esports,defender,leaf,True,active,viper,full,heavy,7955.01855,878.783447,R2C2,B2,B2,SW,Phantom
2653990,198db0d6-3b2f-461d-8853-e5ad3e20beea,G2 Esports,defender,valyn,True,active,brimstone,damaged,none,9946.91,1695.11499,R3C6,B6,B3,SE,Phantom
2653990,198db0d6-3b2f-461d-8853-e5ad3e20beea,G2 Esports,defender,trent,True,active,gekko,full,light,10145.8916,2350.45581,R5C6,B6,B5,NE,Phantom
2653990,198db0d6-3b2f-461d-8853-e5ad3e20beea,G2 Esports,defender,JonahP,True,active,skye,full,heavy,10714.6494,2354.64502,R5C7,B7,B5,NE,Melee
2653991,ec8e3981-a012-4314-a22b-4fd68152de86,LOUD (1),defender,cauanzin,True,active,fade,full,heavy,9590.18652,2989.4978,R4C8,B8,B4,SE,Vandal
2653991,ec8e3981-a012-4314-a22b-4fd68152de86,LOUD (1),defender,Less,True,active,viper,full,light,8783.06055,5987.21826,R8C8,B8,B8,NE,Vandal
2653991,50d6dab9-3855-4732-a1f6-a8fdd27984d8,Sentinels,attacker,Zellsis,True,active,killjoy,full,light,-7178.08691,2288.0813,R5C1,B1,B5,NW,Vandal
2653991,50d6dab9-3855-4732-a1f6-a8fdd27984d8,LOUD (1),defender,qck1,True,active,jett,full,heavy,-6793.2832,4293.57129,R8C2,B2,B8,NW,Shorty
2653991,50d6dab9-3855-4732-a1f6-a8fdd27984d8,LOUD (1),defender,Less,True,active,viper,full,heavy,-7618.55664,3269.12378,R7C1,B1,B7,NW,Vandal
2653991,50d6dab9-3855-4732-a1f6-a8fdd27984d8,LOUD (1),defender,tuyz,True,active,harbor,full,heavy,-8006.49121,3263.91406,R7C1,B1,B7,NW,Vandal
2653992,20321a46-2e96-4564-bef9-08d110c326f3,FURIA,defender,havoc,True,active,killjoy,full,none,-3173.1272,-7318.75293,R3C1,B1,B3,SW,Phantom
2653992,f43e3dfb-228f-46b9-97e4-655018b94e25,Cloud9,attacker,moose,True,active,killjoy,full,heavy,4768.72412,-4066.97632,R1C5,B5,B1,SE,Sheriff
2653992,f43e3dfb-228f-46b9-97e4-655018b94e25,Cloud9,attacker,vanity,True,active,omen,full,heavy,7810.66162,-999.560242,R4C8,B8,B4,SE,Vandal
2653992,f43e3dfb-228f-46b9-97e4-655018b94e25,Cloud9,attacker,OXY,True,active,raze,damaged,none,6470.55078,-3139.48096,R2C7,B7,B2,SE,Vandal
2653992,f43e3dfb-228f-46b9-97e4-655018b94e25,Cloud9,attacker,Runi,True,active,viper,full,heavy,7080.7417,-4576.70264,R1C7,B7,B1,SE,Vandal
2653992,00f2bb70-21fe-42fd-93bc-404a92eb4ccf,Cloud9,attacker,Xeppaa,True,active,skye,full,light,8725.68945,920.138855,R1C1,B1,B1,SW,Phantom
2653993,230795cf-6b93-4a9e-998c-6ec401fe53b7,Evil Geniuses,attacker,JAWGEMO,True,active,jett,full,light,6256.53076,-5497.05664,R8C8,B8,B8,NE,Melee
2653993,a607a54a-4dcd-42d2-b716-e716071bc465,NRG,defender,Ethan,True,active,breach,full,light,5337.05518,-3719.12622,R1C2,B2,B1,SW,Vandal
2653993,a607a54a-4dcd-42d2-b716-e716071bc465,NRG,defender,crashies,True,active,gekko,full,heavy,9291.45,3397.92603,R7C8,B8,B7,NE,Vandal
2653993,a607a54a-4dcd-42d2-b716-e716071bc465,NRG,defender,Victor,True,active,raze,damaged,none,5335.40332,-3509.77393,R2C2,B2,B2,SW,Vandal
2653993,9efcca96-5b7c-4d2d-9076-90e962039aca,Evil Geniuses,defender,Derrek,True,active,fade,full,light,862.275085,-5042.04492,R1C4,B4,B1,SW,Shorty
2653994,39d7a453-6d9a-4133-ba00-ffcce4adfcf3,KRÜ Esports,defender,keznitdeuS,True,active,raze,full,light,558.000244,4207.14502,R6C4,B4,B6,NW,Shorty
2653994,39d7a453-6d9a-4133-ba00-ffcce4adfcf3,KRÜ Esports,defender,Shyy,True,active,cypher,damaged,none,2838.36157,1771.9729,R1C8,B8,B1,SE,Vandal
2653994,70b2de4e-71ed-4827-b1fa-aefe613a9a04,100 Thieves,attacker,eeiu,True,active,sova,critical,none,5479.28857,7155.06348,R8C3,B3,B8,NW,Vandal
2653994,70b2de4e-71ed-4827-b1fa-aefe613a9a04,100 Thieves,attacker,Cryo,True,active,jett,full,heavy,5579.58301,3993.12793,R3C3,B3,B3,SW,Vandal
2653994,70b2de4e-71ed-4827-b1fa-aefe613a9a04,100 Thieves,attacker,Asuna,True,active,kay/o,damaged,none,4152.00781,5283.78223,R5C1,B1,B5,NW,Vandal
2653994,27dac0cc-8c46-4985-b4e1-7097f8db90d6,KRÜ Esports,defender,Klaus,True,active,cypher,full,heavy,2585.04468,-8152.37451,R1C8,B8,B1,SE,Phantom
2653994,27dac0cc-8c46-4985-b4e1-7097f8db90d6,KRÜ Esports,defender,Melser,True,active,omen,full,heavy,541.914185,-5057.46533,R5C1,B1,B5,NW,Vandal
2653994,27dac0cc-8c46-4985-b4e1-7097f8db90d6,KRÜ Esports,defender,heat,True,active,skye,critical,none,1226.19897,-2441.69482,R8C3,B3,B8,NW,Vandal
